scan,method,variant,threshold_value,vessel_id,volume_voxels,length_mm,overlap_voxels,corresponding_ids,n_corresponding
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,133,408,0.39000000000000007,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,134,561,0.3960000000000001,221,3,1
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,135,1242,0.7440000000000001,614,4;5,2
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,136,204,0.12600000000000003,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,137,7,0.012000000000000002,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,138,106,0.06600000000000002,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,139,118,0.07800000000000001,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,140,2,0.012000000000000002,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,141,690,0.5640000000000001,6,8,1
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,142,157,0.12600000000000003,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,143,6,0.024000000000000004,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,144,625,0.5220000000000001,109,6,1
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,145,315,0.30600000000000005,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,146,279,0.21000000000000005,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,147,3,0.006000000000000001,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,148,588,0.4920000000000001,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,149,63,0.012000000000000002,0,,0
